student_id,lms_logins_per_week,assignment_submit_rate,avg_days_late,current_gpa,midterm_score,prior_gpa,credit_load,financial_aid_flag,first_gen_flag,commute_distance_mi,not_retained,major,term
104117,12.9,0.875,3.7,3.41,94.8,3.44,15,1,1,4.8,0,Comp Sci,Spring 2025
113878,11.7,0.594,2.2,2.32,75.9,2.8,6,0,1,0.9,0,Nursing,Fall 2024
104253,2.7,0.375,3.6,2.51,50.1,2.57,18,1,0,22.7,1,History,Spring 2025
108147,16.3,0.731,0.9,2.97,55.4,4.0,12,0,0,6.6,0,BUS,Fall 2025
106767,10.0,0.175,3.9,1.16,31.2,1.55,12,1,0,9.8,1,Psychology,Fall 2025
107325,3.6,0.88,2.4,3.29,68.7,3.59,9,0,0,4.5,0,Business,Spring 2025
113047,7.5,0.853,1.1,3.27,61.3,3.22,12,1,0,3.0,0,Psychology,Fall 2025
114751,11.2,0.925,0.7,3.59,74.0,3.98,9,1,0,2.5,0,History,Spring 2025
109099,13.5,0.961,0.0,3.62,77.4,4.0,9,0,1,16.7,0,Biology,Spring 2025
114024,9.6,0.74,1.1,2.56,72.4,2.81,6,1,0,3.6,0,Nursing,Fall 2025
103824,9.3,0.857,2.0,3.17,65.0,3.53,18,1,1,1.1,0,Nursing,Fall 2024
107921,7.0,0.95,0.0,4.0,75.1,3.9,15,1,0,25.7,0,BUS,Spring 2025
104330,10.2,0.593,1.4,2.91,54.8,3.24,18,0,0,1.6,0,History,Fall 2024
102197,7.6,0.538,0.2,2.25,57.6,2.89,9,1,0,6.5,1,Business,Fall 2024
103967,2.5,0.634,0.6,2.9,50.5,2.7,12,1,0,6.7,1,Computer Science,Fall 2025
110420,11.0,0.744,0.2,3.46,74.9,3.46,12,1,0,29.6,0,Biology,Fall 2024
110734,4.5,0.709,2.2,2.55,54.8,2.89,18,1,0,6.5,0,CS,Fall 2024
106422,12.6,,0.0,3.75,87.5,4.0,15,1,1,11.2,0,Nursing,Fall 2024
111834,8.0,0.305,8.0,1.86,64.1,1.9,9,1,0,,1,Nursing,Fall 2025
103279,12.6,0.632,2.0,3.28,62.8,3.28,12,1,0,13.0,0,Biology,Fall 2025
113223,6.7,0.593,2.0,2.91,71.1,3.06,15,0,0,1.8,0,Biology,Spring 2025
106170,8.0,0.369,3.8,2.36,49.9,2.49,12,1,1,7.9,1,Nursing,Spring 2025
108874,6.9,0.735,0.8,1.77,50.6,2.67,12,1,0,16.4,1,Engineering,Fall 2024
107880,8.4,0.775,1.7,2.59,52.9,2.92,6,1,0,2.3,1,Psych,Fall 2024
113268,2.4,0.461,1.0,2.04,39.0,2.4,15,1,0,6.3,1,Biology,Fall 2025
112716,3.6,0.342,2.4,2.06,48.6,2.53,9,0,0,5.3,0,BUS,Fall 2024
114567,8.7,0.715,1.5,2.96,57.1,3.18,12,0,0,5.5,0,BUS,Fall 2024
112002,0.0,0.436,1.6,2.16,41.7,2.42,9,1,0,6.3,1,Psychology,Fall 2025
109827,4.0,0.573,5.5,2.79,60.8,2.75,15,1,0,3.7,0,Business Admin,Fall 2024
110253,7.0,0.53,6.2,2.34,52.6,2.88,15,1,0,3.3,1,computer science,Fall 2025
104153,9.2,0.826,0.8,3.72,74.7,3.84,15,0,0,3.5,0,Comp Sci,Fall 2024
104085,1.5,0.745,1.1,3.55,69.9,3.23,12,1,1,5.3,0,Business,Fall 2024
110384,12.1,0.76,0.9,3.05,72.3,3.06,9,0,1,20.3,0,History,Spring 2025
101472,1.9,0.678,0.0,3.18,61.8,3.6,18,1,0,7.3,0,Engineering,Fall 2025
113311,6.5,0.767,0.6,2.65,53.7,2.79,15,0,1,1.2,0,History,Fall 2024
101203,8.8,0.844,2.3,3.12,52.0,3.36,15,0,1,4.3,0,History,Fall 2024
101454,8.8,0.784,0.0,2.72,63.1,3.33,12,1,0,19.4,0,BUS,Spring 2025
113917,15.4,0.686,3.0,2.22,59.4,3.12,12,1,0,7.3,0,Business Admin,Spring 2025
113051,4.7,0.642,0.8,2.25,54.8,2.98,12,1,1,6.2,0,Psychology,Spring 2025
107410,6.5,0.496,2.7,2.5,50.8,2.37,6,1,1,4.0,1,Biology,Fall 2024
106882,9.3,0.804,1.1,3.16,83.6,3.42,18,0,0,6.5,0,History,Spring 2025
107605,8.5,0.658,2.6,2.6,51.5,2.93,15,0,1,0.3,0,Comp Sci,Fall 2025
105664,9.9,0.774,1.6,2.63,54.9,2.9,18,0,0,29.8,0,Comp Sci,Fall 2024
111267,9.3,0.471,1.7,2.48,42.6,2.75,9,1,1,0.1,1,Engineering,Fall 2024
104561,5.6,0.777,3.9,2.5,48.5,2.69,12,0,0,15.7,1,BUS,Spring 2025
111263,5.0,0.448,1.8,2.25,49.2,2.57,12,1,0,9.6,0,History,Spring 2025
103602,2.7,0.31,11.0,2.37,56.6,2.26,9,1,0,7.4,1,Psych,Spring 2025
105104,4.5,0.346,4.2,1.79,38.8,2.19,15,0,1,2.5,1,Psychology,Spring 2025
109008,11.2,0.592,2.6,2.28,58.5,2.78,15,1,1,5.6,1,Computer Science,Spring 2025
109771,6.8,0.4,3.0,2.01,48.6,1.98,15,1,1,4.5,0,History,Spring 2025
101304,7.5,0.596,1.1,2.02,38.0,2.5,18,0,1,4.4,1,Computer Science,Fall 2025
114819,10.1,0.72,3.2,3.11,55.1,3.07,15,0,0,6.9,1,History,Fall 2025
105391,4.5,0.466,0.9,2.46,,2.72,15,0,0,31.8,1,Psychology,Fall 2024
108538,13.1,0.811,0.0,3.04,,3.24,9,0,0,8.2,0,Computer Science,Fall 2024
105328,8.9,0.689,0.8,2.62,45.3,3.06,12,0,0,12.3,0,BUS,Fall 2024
101643,8.0,,0.0,3.15,70.1,3.38,12,0,0,26.3,0,Biology,Spring 2025
111182,4.9,0.779,3.3,2.96,61.5,,12,0,0,8.6,0,Nursing,Fall 2025
109025,8.2,0.824,4.9,3.36,66.8,3.37,12,1,0,11.0,0,Engineering,Fall 2024
105134,7.4,0.828,6.8,2.87,71.4,3.66,15,0,1,4.1,0,Nursing,Fall 2024
106236,13.1,0.877,5.4,3.35,67.9,3.7,6,1,0,14.6,0,computer science,Fall 2024
113497,18.1,0.808,3.8,3.61,62.4,3.43,15,0,0,23.9,0,BUS,Fall 2025
101164,5.3,0.572,1.3,1.83,,2.46,15,1,0,1.9,0,Nursing,Spring 2025
107224,5.8,0.132,12.3,1.88,31.4,1.93,9,1,0,8.9,1,Biology, fall 2025 
101292,8.4,0.479,2.8,2.15,43.6,2.33,15,1,0,,1,Nursing,Fall 2025
104638,5.4,0.794,2.5,3.35,78.6,3.78,18,1,0,14.2,0,History,Fall 2024
109683,5.6,0.318,2.4,2.63,58.8,2.86,15,0,0,1.1,1,History,Fall 2025
111649,6.9,0.662,0.3,2.67,57.7,2.98,18,1,1,9.1,1,Business,Spring 2025
113563,7.1,0.732,0.6,2.74,68.6,3.47,9,1,0,2.3,0,Engineering,Spring 2025
112948,2.7,0.487,1.0,2.82,55.0,2.96,12,0,0,4.3,1,Psychology,Spring 2025
111964,11.4,0.773,0.0,3.25,69.8,3.54,18,0,0,4.3,0,Biology,Spring 2025
103050,2.3,0.392,3.0,1.67,28.1,1.72,15,0,1,3.4,1,Comp Sci,Fall 2025
111248,7.2,0.883,3.5,3.17,62.3,3.12,15,1,0,8.0,0,Nursing,Fall 2025
112203,10.7,0.471,1.6,3.03,49.6,2.91,9,1,1,7.6,1,Engineering,Fall 2024
104661,5.5,0.922,0.0,3.11,72.2,3.24,18,0,1,10.1,0,Psych,Spring 2025
100263,9.0,0.797,0.7,2.98,69.8,3.17,15,1,0,0.9,0,Engineering,Spring 2025
105420,12.8,0.6,4.8,2.7,49.2,3.03,15,0,0,3.3,0,Nursing,Spring 2025
108573,2.1,0.649,0.4,2.76,70.8,2.82,15,0,0,13.2,1,Nursing,Fall 2024
108805,13.5,0.836,3.8,3.21,72.1,3.33,15,1,0,2.5,1,Comp Sci,Fall 2024
108407,7.4,,1.5,2.89,55.0,2.98,15,1,1,1.8,0,Engineering,Fall 2024
112728,13.7,,4.8,3.13,74.4,3.76,15,0,0,5.1,0,Engineering,Fall 2025
105198,3.3,0.774,1.6,2.32,68.6,2.56,18,1,1,17.0,0,History,Fall 2025
106074,7.7,0.795,0.0,2.6,75.2,3.42,12,1,1,6.2,1,Biology,Fall 2025
102835,4.2,0.816,1.9,3.34,73.2,3.43,12,0,0,6.0,0,Psychology,Spring 2025
103426,8.8,0.79,1.9,3.23,68.4,3.02,6,0,0,1.4,0,Engineering,Fall 2025
111057,12.3,0.572,0.0,3.05,,3.28,15,1,0,28.1,0,Engineering,Fall 2024
103386,12.9,0.923,1.7,2.83,56.8,3.61,15,0,0,,0,computer science,Fall 2024
109304,9.6,0.763,8.2,3.15,64.5,3.52,15,1,0,10.8,0,Business,Fall 2025
103403,11.2,0.666,1.4,2.65,58.4,3.15,9,1,1,1.0,1,Engineering,Fall 2024
109499,6.0,0.647,9.2,3.07,57.4,3.04,12,1,0,7.1,0,History,Fall 2024
112817,9.9,0.778,4.5,2.49,49.7,2.72,15,1,1,18.4,0,History,Fall 2024
101693,1.4,0.38,2.8,2.21,55.3,1.95,15,1,1,,1,Biology,Spring 2025
105713,15.6,0.876,0.6,3.18,,3.43,15,0,1,2.9,0,Psychology,Fall 2024
108046,5.8,0.623,6.4,3.12,63.3,3.12,12,1,1,12.2,0,History,Fall 2024
114562,10.3,0.382,1.1,2.1,43.2,2.87,15,0,1,7.1,1,Comp Sci,Fall 2025
106283,9.4,0.928,1.1,3.28,68.7,3.39,12,1,0,1.7,0,Comp Sci,Spring 2025
103055,11.5,0.847,1.9,3.28,68.0,3.77,12,1,0,3.6,0,Biology,Fall 2024
100032,9.0,,0.0,3.47,73.6,3.57,15,1,0,0.4,0,Psychology,Fall 2024
105901,3.7,0.929,5.7,2.91,60.8,2.89,15,1,0,4.9,0,Engineering,Spring 2025
100114,7.3,0.499,3.4,2.36,45.1,1.86,15,1,0,1.2,0,Nursing,Fall 2025
112621,5.2,0.408,8.5,1.93,48.1,2.28,18,1,1,12.8,1,Psych,Fall 2024
106384,10.7,0.449,3.1,2.45,50.2,2.86,12,1,0,10.7,1,History,Fall 2024
113540,8.1,0.849,2.9,3.08,66.6,3.22,12,1,0,2.4,0,Engineering,Fall 2025
110528,10.7,0.867,0.0,3.87,77.4,3.71,12,1,0,0.0,0,Engineering,Fall 2025
111463,11.1,0.779,0.0,2.86,77.3,3.31,15,0,0,1.0,0,Psychology,Fall 2024
108778,7.1,0.534,4.7,2.06,50.4,2.71,12,1,1,1.2,1,Comp Sci,Fall 2025
101347,7.7,0.579,7.7,2.24,49.8,2.83,12,0,0,7.4,1,Psych,Spring 2025
103789,3.7,0.614,0.0,3.21,61.3,3.5,15,0,1,9.1,1,History,Fall 2024
109290,9.5,0.624,2.3,2.81,50.6,2.73,15,1,0,19.9,0,Nursing,Fall 2025
105459,9.9,0.789,5.1,3.27,70.1,3.37,6,0,0,12.9,0,Comp Sci,Fall 2024
108585,7.5,0.832,1.1,2.46,55.4,3.0,15,0,0,1.0,0,Comp Sci,Spring 2025
112650,8.1,0.629,0.3,2.42,52.3,2.83,15,1,0,9.1,1,Comp Sci,Spring 2025
109330,6.9,0.556,3.8,1.9,44.0,2.29,9,1,0,0.0,1,History,Fall 2025
114253,11.7,,0.6,2.43,58.4,2.78,15,0,0,5.6,1,Biology, fall 2025 
101413,1.3,0.299,2.3,1.47,26.8,1.65,12,0,1,6.0,1,History,Spring 2025
102445,2.5,0.62,2.5,2.23,46.6,2.52,18,1,0,4.0,1,Psych,Fall 2025
105947,5.9,0.744,3.2,2.77,58.8,3.27,15,0,1,7.0,1,Comp Sci,Fall 2025
108086,9.9,0.589,1.4,2.01,46.2,2.8,15,0,1,16.9,1,computer science,Fall 2024
107320,3.0,0.403,5.0,2.27,46.8,2.23,15,0,0,2.1,1,Engineering,Fall 2024
110520,5.1,0.678,1.8,1.97,55.3,2.16,12,1,1,11.2,1,Comp Sci,Spring 2025
112889,4.6,0.633,0.4,2.66,43.9,2.96,12,1,0,8.7,1,Biology,Spring 2025
109901,0.7,0.475,1.4,2.15,49.3,2.43,15,1,0,3.7,1,Nursing,Spring 2025
109175,11.9,0.885,3.4,3.47,82.8,3.73,9,1,1,12.0,0,Computer Science,Spring 2025
114279,10.5,0.519,0.2,2.81,50.8,3.12,12,1,0,20.8,0,History,Spring 2025
108360,6.3,0.917,2.4,3.18,67.6,3.39,15,1,0,2.5,0,Nursing,Fall 2025
105717,7.2,0.74,0.8,2.76,68.4,2.81,15,0,1,16.5,0,Psych,Spring 2025
108745,10.0,0.855,2.5,3.49,73.3,3.66,12,0,0,,0,Biology,Fall 2025
114267,6.6,0.587,5.3,2.11,61.7,2.65,12,0,1,11.2,1,Biology, fall 2025 
112577,5.2,0.724,1.5,2.57,61.4,2.56,9,1,1,1.5,0,Psych,Spring 2025
103307,11.3,,0.3,3.26,45.7,3.44,9,1,0,7.4,0,Biology,Fall 2024
101408,11.8,0.673,5.2,3.07,64.9,3.38,6,0,1,9.1,0,Engineering,Fall 2024
114002,10.3,0.419,4.3,2.0,39.3,2.39,9,1,1,0.3,1,Nursing,Fall 2025
106635,13.3,0.812,0.0,3.02,63.7,3.84,15,1,0,15.8,0,Engineering,Fall 2025
109445,16.9,0.714,9.6,2.94,49.2,3.66,12,1,0,4.7,0,Psych,Fall 2024
100749,0.9,0.771,7.4,3.09,68.0,2.74,15,1,1,10.8,0,Biology,Fall 2025
112502,3.5,0.543,0.5,2.68,45.3,,12,1,0,0.4,1,Nursing,Fall 2024
103128,10.8,0.831,0.2,2.58,70.4,3.28,9,0,1,18.6,1,Psych,Fall 2024
102787,7.1,0.715,1.6,2.32,43.6,2.36,12,1,0,,0,Psych,Spring 2025
113752,9.5,0.273,2.8,2.36,53.0,2.71,18,1,1,13.3,1,Biology,Fall 2025
112636,4.1,0.689,1.3,2.59,50.6,2.88,15,1,0,3.5,1,BUS,Fall 2024
105879,5.0,0.584,2.1,2.69,54.4,2.6,15,1,0,11.8,0,Engineering,Spring 2025
100666,10.3,0.689,1.3,2.71,67.2,2.91,18,0,1,6.0,1,BUS,Fall 2025
112084,10.2,0.66,0.4,2.8,60.9,3.05,12,1,1,24.0,0,History,Fall 2024
110871,6.5,,2.0,2.82,63.6,3.17,9,1,0,8.8,1,Nursing,Fall 2024
109605,4.2,0.635,7.4,2.33,,2.8,18,1,1,25.9,1,Nursing,Fall 2024
101135,9.9,0.632,3.3,2.04,45.8,2.73,15,0,0,23.4,1,History,Fall 2025
100528,3.7,0.472,2.2,1.73,34.8,,12,1,1,10.3,1,Nursing,Spring 2025
114164,1.7,0.531,0.4,2.24,50.8,2.8,15,1,0,,1,Engineering,Fall 2024
113509,10.0,0.709,5.0,3.39,60.0,3.31,12,1,1,26.0,0,Biology,Fall 2024
104443,10.8,0.786,0.1,3.0,,3.49,18,1,1,3.6,0,Engineering,Fall 2025
110252,5.2,0.819,0.3,2.5,52.8,2.88,15,0,1,20.6,0,Psychology,Fall 2025
108677,2.5,0.322,3.7,2.08,55.0,2.33,12,1,1,18.5,1,Psychology,Fall 2024
103591,7.8,,3.5,1.51,28.5,2.18,9,1,0,14.3,1,Biology,Spring 2025
107411,7.9,0.537,2.8,2.97,62.5,,6,0,1,2.0,0,Business,Fall 2025
106244,9.9,0.965,16.3,3.35,67.2,3.41,15,1,0,0.1,0,Biology,Spring 2025
113131,7.0,0.577,5.4,1.93,38.4,2.48,12,1,1,0.7,1,computer science,Fall 2024
114034,8.4,0.54,1.9,2.69,50.9,2.82,12,0,0,8.4,0,Engineering,Spring 2025
100861,7.4,0.553,7.5,1.95,50.0,2.64,12,0,1,18.8,1,BUS,Spring 2025
102781,9.0,0.638,1.0,2.99,61.5,2.82,15,0,0,4.9,1,Psychology,Fall 2025
104199,3.8,0.759,0.3,2.45,61.1,3.0,9,1,0,4.6,1,CS,Spring 2025
111109,11.4,0.796,0.8,2.36,60.8,2.82,15,1,0,18.4,0,Psych,Spring 2025
108775,8.3,0.587,0.7,2.97,49.2,3.1,12,1,0,3.3,0,History,Fall 2024
114650,2.8,0.84,1.6,2.73,62.4,,6,1,0,8.4,1,Psychology,Fall 2025
114836,0.2,0.626,2.3,2.37,49.8,2.78,12,0,0,5.4,1,Nursing,Spring 2025
101548,13.3,0.863,4.6,3.39,64.4,3.58,12,1,0,8.5,0,History,Fall 2024
106298,4.9,0.65,3.1,2.08,49.8,3.02,18,0,0,1.8,1,computer science,Spring 2025
101597,9.7,0.753,0.3,2.68,66.2,3.19,9,1,0,21.2,1,Nursing,Fall 2024
107142,6.5,0.616,2.8,3.15,67.7,3.05,15,0,1,3.9,0,Biology,Fall 2025
101467,7.7,0.648,7.1,3.09,64.1,3.13,15,0,0,5.8,0,Computer Science,Fall 2024
114666,7.4,0.879,0.4,2.69,63.0,3.01,6,0,0,0.1,0,Computer Science,Spring 2025
103288,9.6,0.864,0.0,2.65,76.6,3.61,18,1,0,,0,Psych,Spring 2025
107389,12.3,0.526,6.4,2.83,73.4,2.93,12,0,0,8.0,1,BUS,Fall 2025
105573,8.9,0.469,2.1,1.93,30.8,2.54,12,0,1,20.3,1,Nursing,Spring 2025
107116,11.1,,4.1,2.82,64.7,2.97,9,1,0,7.6,1,computer science,Fall 2025
107565,6.7,0.679,0.5,2.73,56.4,2.85,15,1,1,1.3,1,History,Spring 2025
111991,7.7,0.793,5.1,2.88,59.8,3.05,15,1,0,1.5,0,Business,Fall 2025
101525,6.4,0.511,3.8,1.96,37.2,3.0,9,1,0,,0,Psych,Spring 2025
101123,5.2,0.532,3.2,2.46,51.4,2.36,6,1,0,5.5,0,Nursing,Fall 2025
114289,7.6,0.864,5.0,3.26,61.4,3.24,18,1,0,6.3,0,Engineering,Fall 2025
107705,10.0,,0.6,2.72,59.1,2.67,12,0,0,0.9,1,Psychology,Fall 2025
108418,4.4,0.765,1.7,2.47,51.6,2.84,15,1,0,19.3,0,Nursing,Fall 2024
106476,10.3,0.818,5.5,3.2,76.8,3.7,15,0,1,0.3,0,Engineering,Spring 2025
109220,7.3,0.861,11.9,3.27,64.8,3.21,9,1,1,0.7,0,Psychology,Fall 2024
103669,8.0,0.915,8.6,3.69,70.3,3.46,12,0,0,3.1,0,Nursing,Spring 2025
114753,6.0,0.621,1.0,2.06,,2.99,15,0,1,9.9,1,Business Admin,Fall 2025
108747,5.8,0.942,0.0,2.85,65.4,3.63,12,1,1,4.4,0,Engineering,Spring 2025
102137,10.5,0.634,0.3,2.48,51.9,3.11,15,1,1,7.3,1,Business Admin,Spring 2025
108071,16.6,0.82,0.0,3.14,73.8,3.41,12,0,0,1.8,0,CS,Fall 2025
113791,10.8,0.905,0.2,3.37,74.9,3.41,9,0,1,27.0,0,Comp Sci,Fall 2025
101340,3.9,0.307,2.4,1.83,48.5,2.41,15,1,0,0.3,1,Business,Spring 2025
111474,6.6,0.872,3.4,3.32,,3.47,12,0,0,7.0,0,Business,Fall 2024
103686,10.3,0.756,4.5,3.23,73.4,3.81,12,1,0,3.2,1,Computer Science,Fall 2025
102879,13.3,0.822,5.3,3.51,76.1,3.52,15,1,0,10.2,0,Business,Fall 2025
106441,7.3,0.807,0.1,3.2,76.7,3.03,12,0,1,0.4,0,Biology,Fall 2024
113323,8.4,0.57,0.8,2.24,42.5,2.77,9,0,1,0.2,1,Nursing,Fall 2025
100707,8.3,0.925,2.1,3.16,69.6,3.85,6,0,1,1.9,0,Biology,Spring 2025
113860,7.5,0.765,1.1,2.73,73.1,2.85,18,1,0,,0,Comp Sci,Fall 2024
114592,10.0,0.823,0.8,2.56,61.8,2.93,12,0,1,4.0,1,Nursing,Fall 2025
100489,0.9,0.775,3.5,3.22,72.5,2.95,9,0,0,0.9,0,Nursing,Spring 2025
103728,1.2,0.759,0.8,3.61,78.5,3.55,12,1,1,8.4,0,Psych,Fall 2025
100291,9.3,0.579,5.1,1.79,55.7,2.32,12,1,0,8.9,1,Nursing,Fall 2025
112718,7.2,0.774,11.9,2.94,63.8,3.0,12,1,0,2.8,0,Engineering,Spring 2025
103832,12.8,0.774,5.6,3.17,62.7,3.33,12,0,0,2.3,0,Engineering,Fall 2024
109363,5.6,0.425,1.5,2.27,,2.65,12,1,0,8.3,1,History,Fall 2024
111468,13.8,0.882,0.2,3.08,78.0,3.49,15,1,1,22.2,0,Engineering,Fall 2024
110968,14.7,0.883,0.0,3.76,78.8,4.0,12,1,0,1.0,0,Psych,Fall 2025
111332,9.5,,0.0,2.93,53.0,,15,1,0,10.9,0,Business Admin,Fall 2025
101655,4.5,0.586,5.4,3.1,64.8,2.99,9,0,0,1.8,1,Biology,Spring 2025
105506,12.5,0.642,1.2,2.72,55.8,3.08,12,1,0,13.4,0,Biology,Spring 2025
110868,11.8,0.804,0.4,2.45,61.3,3.1,15,1,1,7.7,0,Engineering,Fall 2024
112709,14.3,0.561,1.5,2.98,45.1,3.31,12,0,0,11.5,1,Business Admin,Spring 2025
104422,10.0,0.73,0.0,3.48,73.1,3.49,12,0,0,9.6,0,Nursing,Fall 2024
112625,10.7,0.414,0.7,2.57,38.9,2.66,15,0,0,10.1,1,Biology,Spring 2025
108668,13.5,0.95,5.1,3.73,95.0,3.72,15,0,0,3.7,0,Engineering, fall 2025 
110582,2.4,0.611,2.6,2.83,67.2,2.67,15,1,0,0.4,0,Computer Science,Spring 2025
113604,6.7,0.728,0.9,2.91,62.2,2.68,9,1,0,4.6,0,Biology,Fall 2025
101840,11.6,0.701,0.5,2.99,,3.45,12,1,0,8.9,0,computer science,Fall 2024
102512,10.8,0.832,3.2,2.53,60.8,2.96,15,0,0,0.0,0,CS,Fall 2024
102065,10.5,0.726,0.5,2.79,59.6,2.82,15,1,1,1.3,0,Business,Fall 2025
100103,13.2,0.463,0.2,3.11,57.9,3.25,9,1,1,5.0,1,Biology,Fall 2024
112390,6.8,0.865,0.3,2.94,69.1,3.14,12,0,0,0.0,0,Biology,Fall 2025
114631,6.3,0.477,0.6,2.14,50.5,2.68,18,1,0,6.1,1,CS,Fall 2024
100523,4.2,0.408,2.4,2.03,44.1,2.44,18,1,0,14.0,1,Psychology,Fall 2024
108258,10.2,0.517,1.3,2.47,50.5,2.98,12,0,1,10.1,0,Psych,Fall 2024
109365,6.7,0.607,5.4,3.3,56.9,3.21,15,1,0,26.2,0,Engineering,Fall 2025
113176,12.3,0.798,4.2,3.22,67.7,3.4,12,0,0,2.9,0,Engineering,Spring 2025
112425,13.1,0.503,2.2,2.11,40.4,2.54,12,1,0,6.4,1,Engineering,Fall 2024
101939,8.9,0.292,3.8,1.82,31.1,1.74,9,1,0,14.6,1,History,Spring 2025
102666,3.9,0.707,1.7,3.02,62.3,3.11,12,1,1,12.3,1,CS,Fall 2025
109588,3.6,0.727,0.0,3.14,65.0,3.5,12,1,1,20.4,1,Engineering,Fall 2025
111060,7.7,0.394,4.0,3.03,52.3,2.86,15,1,0,1.3,0,computer science,Fall 2025
108943,4.1,0.518,0.9,1.58,57.3,2.45,9,1,1,6.4,1,Biology,Fall 2024
113230,11.5,0.832,0.0,3.3,69.9,3.44,12,1,0,8.9,0,History,Spring 2025
104584,8.6,0.799,5.9,3.54,78.7,3.41,12,1,1,6.1,0,Engineering, fall 2025 
104065,9.9,0.882,0.8,2.8,60.3,3.45,12,0,1,6.9,0,CS,Fall 2024
113017,9.5,0.828,7.7,3.08,65.9,3.35,12,1,0,2.2,0,Computer Science,Spring 2025
105112,4.7,0.573,3.8,2.29,61.4,2.38,12,1,1,2.9,0,Comp Sci,Fall 2024
102106,16.4,0.854,1.9,3.69,74.4,3.97,15,0,1,3.5,0,computer science,Fall 2024
112841,2.4,0.777,1.2,3.04,69.8,2.69,6,0,0,0.9,1,Biology,Fall 2025
112520,3.1,0.392,2.6,2.61,54.0,2.54,12,1,0,8.0,1,History,Fall 2024
114659,5.9,0.406,5.5,1.99,41.4,2.28,12,0,0,14.6,1,BUS,Fall 2025
106351,10.7,0.548,14.9,2.55,53.2,2.99,15,0,1,9.9,0,History, fall 2025 
106415,5.2,0.691,7.3,2.91,53.7,2.64,12,0,0,16.1,1,Business Admin,Fall 2024
110195,9.2,0.502,2.5,2.48,,2.5,12,1,1,5.0,0,Engineering,Fall 2024
106346,5.7,0.896,2.6,3.11,68.8,3.64,18,0,1,6.7,0,Biology,Spring 2025
108894,7.8,0.826,1.1,2.71,59.5,3.21,9,0,0,8.0,0,Nursing,Fall 2025
105820,7.6,0.668,5.9,2.2,43.0,2.77,9,1,1,24.6,1,Business Admin,Spring 2025
100010,4.1,0.449,1.6,1.97,55.3,2.16,18,1,0,11.5,1,computer science,Fall 2025
111906,6.1,0.686,7.2,2.61,74.6,2.64,12,0,0,5.9,1,Biology,Fall 2024
110392,5.8,0.946,0.0,3.54,77.4,4.0,15,1,0,7.6,0,Psych,Fall 2024
102097,10.4,0.294,3.5,2.54,52.5,2.87,15,1,0,14.2,1,Engineering,Fall 2024
105074,11.7,0.779,0.9,3.19,,3.56,15,1,1,13.1,1,Biology,Fall 2025
110464,14.1,0.478,2.3,2.1,56.8,2.81,6,1,0,16.4,0,Nursing,Fall 2024
100774,10.3,0.776,0.4,2.68,,3.42,15,1,0,13.2,0,computer science,Fall 2024
111908,16.5,0.957,0.0,3.22,76.5,3.63,18,0,0,3.8,0,Biology,Fall 2024
100759,11.5,0.921,0.5,3.06,78.3,3.32,12,1,0,1.6,1,History,Fall 2024
105032,3.8,0.73,0.4,3.14,74.4,3.21,9,0,0,23.4,1,History,Fall 2024
106316,9.0,0.428,1.9,2.5,43.1,2.49,15,1,0,2.4,1,History, fall 2025 
109842,6.1,0.664,0.6,2.38,57.6,2.75,9,1,0,5.3,0,Comp Sci,Fall 2025
106171,7.2,0.783,1.0,2.97,69.5,3.09,12,0,0,,0,Engineering,Fall 2024
113290,2.5,0.637,5.0,2.34,52.3,2.8,12,1,1,14.7,0,Computer Science,Fall 2025
113672,15.4,0.907,0.0,3.28,85.3,3.97,18,1,0,15.2,0,Nursing,Spring 2025
113618,9.1,0.749,0.7,2.82,60.9,3.62,12,0,0,4.7,1,Business,Fall 2024
107088,6.9,0.727,2.2,2.37,57.7,2.67,12,1,0,3.5,0,Biology,Spring 2025
108682,2.5,0.79,1.5,3.05,63.8,3.04,12,1,1,1.5,0,CS,Spring 2025
109382,4.9,0.545,3.8,2.14,54.0,2.38,12,0,0,0.4,1,Psychology,Fall 2025
109281,0.0,0.14,6.1,1.57,30.6,1.71,12,1,1,7.7,1,Biology,Spring 2025
107423,8.2,0.671,3.1,3.68,,3.28,15,1,0,12.0,0,Biology,Spring 2025
101479,1.9,0.15,1.2,1.52,17.5,2.38,12,1,0,,1,Psych,Spring 2025
107970,9.2,0.765,0.7,2.95,77.5,3.2,12,1,0,6.3,0,Nursing,Fall 2025
111393,3.2,0.262,1.4,1.47,24.8,2.2,15,1,0,0.9,1,Psych,Spring 2025
110126,9.2,0.501,1.7,2.64,55.2,2.81,9,1,0,2.6,1,Nursing,Fall 2024
108140,9.8,,0.5,2.74,53.8,3.16,15,0,0,7.7,0,Comp Sci,Fall 2025
105394,5.5,0.321,0.7,2.35,44.2,2.84,12,0,0,23.7,1,Engineering,Fall 2024
110264,10.7,0.306,5.9,1.63,43.7,2.25,15,1,0,8.9,1,History,Fall 2025
106839,11.5,0.797,1.4,2.6,65.4,3.07,12,0,1,2.6,0,computer science,Fall 2024
105662,14.9,0.653,0.0,3.21,59.1,3.74,15,1,0,3.4,0,Engineering,Fall 2024
100071,8.4,0.532,2.3,2.11,48.1,2.0,12,0,0,3.7,0,Biology,Spring 2025
113144,9.8,0.693,0.1,3.05,52.3,3.32,18,1,0,0.4,0,BUS,Fall 2024
